date,open,high,low,close,volume,amount
2024-07-11 13:45:00,564.56,565.72,564.36,565.52,14406,147862
2024-07-11 14:45:00,565.52,565.98,564.84,564.92,14501,149707
2024-07-11 15:00:00,564.92,565.64,564.80,565.46,3138,149987
2024-07-11 22:00:00,570.62,570.62,566.82,568.82,63364,154058
2024-07-11 23:00:00,568.86,571.28,568.54,571.18,29511,158560
2024-07-12 00:00:00,571.24,572.66,569.90,570.70,26395,160580
2024-07-12 01:00:00,570.70,571.68,569.86,569.86,12003,159906
2024-07-12 02:00:00,569.86,570.90,569.48,570.26,6830,159526
2024-07-12 09:30:00,570.22,570.82,569.46,569.68,15069,159818
2024-07-12 10:45:00,569.66,569.94,569.02,569.84,16235,159902
2024-07-12 13:45:00,569.84,570.68,568.80,569.56,16878,160207
2024-07-12 14:45:00,569.56,570.08,568.48,568.90,16320,160479
2024-07-12 15:00:00,568.90,569.00,568.24,568.54,4702,160414
2024-07-12 22:00:00,566.96,568.24,566.26,568.08,29932,161048
2024-07-12 23:00:00,568.18,569.54,568.18,569.46,22631,162639
2024-07-13 01:00:00,569.84,571.08,569.76,570.82,9104,164299
2024-07-13 02:00:00,570.82,571.44,570.44,571.30,5535,164548
2024-07-13 09:30:00,571.36,571.38,570.42,570.70,2283,164268
2024-07-15 00:00:00,569.44,570.32,569.26,569.86,14131,163221
2024-07-15 09:30:00,570.20,570.20,569.02,569.60,15841,164324
2024-07-15 10:45:00,569.60,570.36,569.26,570.12,11975,164868
2024-07-15 13:45:00,570.12,570.76,569.64,570.20,13499,166158
2024-07-15 14:45:00,570.20,570.24,568.12,568.66,18781,166881
2024-07-15 15:00:00,568.66,568.76,567.98,568.34,5767,166089
2024-07-15 22:00:00,570.32,571.20,569.56,571.12,31542,167822
2024-07-15 23:00:00,571.10,573.88,570.80,573.82,32131,173057
2024-07-16 00:00:00,573.84,574.68,573.48,573.74,24733,175536
2024-07-16 01:00:00,573.76,574.84,573.24,573.44,15304,175843
2024-07-16 02:00:00,573.44,573.46,571.12,571.32,15050,174210
2024-07-16 09:30:00,571.30,572.98,570.80,572.90,19003,173523
2024-07-16 10:45:00,572.90,573.86,572.60,573.56,20219,176444
2024-07-16 13:45:00,573.58,574.84,573.44,574.20,20085,179700
2024-07-16 14:45:00,574.20,574.68,573.30,574.60,19168,181890
2024-07-16 15:00:00,574.60,574.94,574.36,574.94,5041,182460
2024-07-16 22:00:00,574.74,578.04,574.44,577.10,51188,187329
2024-07-16 23:00:00,577.10,579.48,576.52,579.02,31897,189689
2024-07-17 00:00:00,579.04,581.68,579.04,581.16,39879,193649
2024-07-17 01:00:00,581.16,581.26,579.40,580.22,22766,192892
2024-07-17 02:00:00,580.22,582.26,580.20,581.82,10448,193336
2024-07-17 09:30:00,581.82,584.56,581.32,583.68,34908,194155
2024-07-17 10:45:00,583.72,585.84,582.58,583.32,46378,193525
2024-07-17 13:45:00,583.28,584.20,581.04,581.66,33419,191859
2024-07-17 14:45:00,581.64,581.64,579.48,581.42,30617,189244
2024-07-17 15:00:00,581.42,581.64,580.92,581.56,6779,189097
2024-07-17 22:00:00,582.12,584.22,581.78,584.02,59286,191381
2024-07-17 23:00:00,584.04,584.12,578.54,579.46,58931,190105
2024-07-18 00:00:00,579.48,579.92,577.00,578.48,42409,189573
2024-07-18 01:00:00,578.48,578.90,575.72,576.80,21943,188916
2024-07-18 02:00:00,576.78,577.42,575.84,576.20,9630,188561
2024-07-18 09:30:00,576.20,579.12,575.78,578.92,22967,187874
2024-07-18 10:45:00,578.94,579.54,578.18,579.26,19316,185905
2024-07-18 13:45:00,579.26,580.70,579.16,580.16,17876,186295
2024-07-18 14:45:00,580.16,581.80,579.04,581.02,22894,187629
2024-07-18 15:00:00,581.02,581.50,580.98,581.48,6349,188199
2024-07-18 22:00:00,579.98,580.54,577.28,579.14,108898,182775
2024-07-18 23:00:00,579.16,580.50,578.12,580.38,55968,184236
2024-07-19 00:00:00,580.42,580.46,578.72,578.88,41954,184363
2024-07-19 01:00:00,578.86,578.98,577.54,577.66,32238,184131
2024-07-19 02:00:00,577.68,578.24,576.70,577.88,26072,184011
2024-07-19 09:30:00,577.90,577.94,569.10,569.30,111988,179871
2024-07-19 10:45:00,569.24,570.98,569.02,569.86,59790,178505
2024-07-19 13:45:00,569.92,570.76,568.20,568.82,53298,177341
2024-07-19 14:45:00,568.80,569.12,563.86,565.74,107876,176263
2024-07-19 15:00:00,565.76,566.54,565.34,565.94,7544,175466
2024-07-19 22:00:00,562.20,563.76,559.70,563.20,74731,174782
2024-07-19 23:00:00,563.16,563.62,561.62,562.12,28593,174716
2024-07-20 01:00:00,564.04,564.54,562.84,563.02,12873,173061
2024-07-20 02:00:00,563.04,563.52,562.32,563.16,9602,172560
2024-07-20 09:30:00,563.12,563.40,562.74,563.12,3030,172465
2024-07-22 00:00:00,562.14,564.68,562.12,564.06,25820,174240
2024-07-22 09:30:00,565.00,567.06,564.24,566.68,21724,172076
2024-07-22 10:45:00,566.70,567.22,565.52,565.82,22568,171406
2024-07-22 13:45:00,565.84,567.06,565.80,566.24,15768,171849
2024-07-22 14:45:00,566.26,566.70,564.68,565.76,26123,171509
2024-07-22 15:00:00,565.76,565.98,565.36,565.46,252063,170776
2024-07-22 22:00:00,563.76,565.20,563.32,563.74,38851,171336
2024-07-22 23:00:00,563.66,564.38,561.84,562.78,33335,170628
2024-07-23 00:00:00,562.78,563.38,561.58,562.10,18549,171046
2024-07-23 01:00:00,562.08,563.24,562.08,563.14,10222,171047
2024-07-23 02:00:00,563.14,564.20,562.94,563.62,8200,170949
2024-07-23 09:30:00,563.64,566.90,563.16,566.66,25684,170687
2024-07-23 10:45:00,566.68,566.88,565.10,565.12,20806,169513
2024-07-23 13:45:00,565.10,565.14,562.04,562.42,27619,170770
2024-07-23 14:45:00,562.40,563.10,561.36,562.94,26159,169945
2024-07-23 15:00:00,563.00,563.04,562.48,562.60,4672,169409
2024-07-23 22:00:00,565.42,565.82,564.12,564.64,41366,171540
2024-07-23 23:00:00,564.64,566.32,564.32,565.32,25577,172070
2024-07-24 00:00:00,565.30,565.86,565.02,565.70,11862,172200
2024-07-24 01:00:00,565.70,565.96,565.16,565.72,6368,172074
2024-07-24 02:00:00,565.72,566.32,565.12,565.48,7405,171999
2024-07-24 09:30:00,565.48,567.78,565.26,565.92,23846,172397
2024-07-24 10:45:00,565.92,568.54,565.68,567.68,30157,174214
2024-07-24 13:45:00,567.70,569.82,567.60,568.88,32145,176941
2024-07-24 14:45:00,568.90,569.70,568.66,569.14,20251,176811
2024-07-24 15:00:00,569.16,569.64,569.12,569.64,4693,177103
2024-07-24 22:00:00,570.48,571.08,568.72,570.56,45186,178447
2024-07-24 23:00:00,570.56,571.44,569.70,571.06,37260,179404
2024-07-25 00:00:00,571.10,571.30,569.80,570.04,21177,179581
2024-07-25 01:00:00,570.04,570.04,568.60,568.82,16192,178734
2024-07-25 02:00:00,568.80,568.96,566.52,566.84,16398,178088
2024-07-25 09:30:00,566.82,567.36,560.76,561.38,52140,178013
2024-07-25 10:45:00,561.30,561.46,555.16,556.66,70877,178782
2024-07-25 13:45:00,556.66,557.38,554.42,556.52,38672,177813
2024-07-25 14:45:00,556.56,557.56,555.58,555.78,24700,178352
2024-07-25 15:00:00,555.78,556.08,555.18,555.68,5773,177651
2024-07-25 22:00:00,554.72,555.76,552.46,552.98,53300,180870
2024-07-25 23:00:00,552.96,553.86,551.20,553.38,37823,180320
2024-07-26 00:00:00,553.40,554.46,553.12,553.54,19499,180505
2024-07-26 01:00:00,553.52,554.08,552.38,553.60,14997,180204
2024-07-26 02:00:00,553.62,554.04,551.90,552.84,13067,179773
2024-07-26 09:30:00,552.84,554.62,552.40,554.42,24733,179980
2024-07-26 10:45:00,554.46,557.86,554.30,557.72,33701,179931
2024-07-26 13:45:00,557.68,559.28,557.10,558.04,36479,180127
2024-07-26 14:45:00,558.04,558.80,556.32,556.94,26515,179174
2024-07-26 15:00:00,556.90,557.60,556.70,557.38,5346,178847
2024-07-26 22:00:00,559.08,560.40,557.88,559.74,42794,179792
2024-07-26 23:00:00,559.54,561.24,558.74,558.86,40346,180489
2024-07-27 01:00:00,559.70,560.94,559.54,560.60,13734,179773
2024-07-27 02:00:00,560.60,560.64,559.48,559.78,11651,178588
2024-07-27 09:30:00,559.78,560.72,559.62,560.64,3479,178248
2024-07-29 00:00:00,558.84,560.08,558.40,559.70,20172,180318
2024-07-29 09:30:00,563.36,564.52,561.80,561.94,30183,179225
2024-07-29 10:45:00,562.00,562.10,560.50,561.58,23405,179035
2024-07-29 13:45:00,561.62,562.28,560.98,561.40,16974,178626
2024-07-29 14:45:00,561.34,562.02,561.14,561.20,16411,177593
2024-07-29 15:00:00,561.24,561.44,560.92,561.24,4751,176731
2024-07-29 22:00:00,561.98,562.46,560.90,561.26,67866,177501
2024-07-29 23:00:00,561.36,561.66,557.70,558.22,73186,177008
2024-07-30 00:00:00,558.24,558.46,555.54,557.76,78552,176197
2024-07-30 01:00:00,557.76,558.72,557.30,558.66,24712,176326
2024-07-30 02:00:00,558.66,560.66,558.62,559.28,39588,177062
2024-07-30 09:30:00,559.32,559.98,558.52,558.62,41638,175937
2024-07-30 10:45:00,558.64,560.14,558.16,559.84,42652,174775
2024-07-30 13:45:00,559.90,561.66,559.22,561.36,30870,173959
2024-07-30 14:45:00,561.40,561.64,560.84,561.34,19006,173413
2024-07-30 15:00:00,561.38,562.20,561.26,562.02,4895,173237
2024-07-30 22:00:00,560.64,563.34,560.46,561.96,45206,175362
2024-07-30 23:00:00,561.96,562.56,560.68,561.60,32521,175327
2024-07-31 00:00:00,561.64,561.82,559.34,559.94,25329,174704
2024-07-31 01:00:00,559.94,562.30,559.90,562.20,17430,174758
2024-07-31 02:00:00,562.32,564.80,562.18,564.06,27131,175137
2024-07-31 09:30:00,564.10,564.46,562.64,563.50,22580,174547
2024-07-31 10:45:00,563.50,564.44,563.14,564.20,26903,172896
2024-07-31 13:45:00,564.24,567.88,563.94,566.80,32436,173846
2024-07-31 14:45:00,566.78,568.28,566.10,567.22,26605,175692
2024-07-31 15:00:00,567.24,567.26,566.10,566.28,6689,175987
2024-07-31 22:00:00,566.40,567.56,565.50,567.10,72502,176381
2024-07-31 23:00:00,567.14,567.46,565.52,566.14,54150,175718
2024-08-01 00:00:00,566.10,566.42,565.62,566.14,14348,175779
2024-08-01 01:00:00,566.14,567.22,566.06,567.06,18514,176019
2024-08-01 02:00:00,567.08,567.92,567.02,567.12,18070,176048
2024-08-01 09:30:00,567.12,573.48,565.70,573.02,92874,179077
2024-08-01 10:45:00,573.02,573.10,570.08,570.12,35892,178010
2024-08-01 13:45:00,570.12,571.00,568.52,570.82,56831,178632
2024-08-01 14:45:00,570.82,571.90,570.48,571.20,18596,177937
2024-08-01 15:00:00,571.20,571.40,570.80,570.90,5539,178178
2024-08-01 22:00:00,572.34,574.06,571.90,572.78,45991,181682
2024-08-01 23:00:00,573.00,574.16,569.86,570.78,51896,181790
2024-08-02 00:00:00,570.78,571.42,569.88,570.42,25173,181946
2024-08-02 01:00:00,570.48,570.90,569.94,570.24,12520,181960
2024-08-02 02:00:00,570.18,570.20,568.22,569.10,17468,180506
2024-08-02 09:30:00,569.10,571.64,568.40,570.78,29513,179911
2024-08-02 10:45:00,570.78,572.72,570.00,572.12,26343,179675
2024-08-02 13:45:00,572.16,573.68,572.06,572.54,22629,179942
2024-08-02 14:45:00,572.52,574.10,572.52,573.30,22951,180040
2024-08-02 15:00:00,573.30,574.30,573.26,574.04,5123,180477
2024-08-02 22:00:00,574.28,575.20,570.40,571.68,61987,181084
2024-08-02 23:00:00,571.66,572.48,559.40,560.78,118086,175571
2024-08-03 01:00:00,562.96,563.96,560.60,561.50,38114,178165
2024-08-03 02:00:00,561.50,562.02,559.96,561.34,18394,177766
2024-08-03 09:30:00,561.28,562.66,561.08,562.62,4836,177086
2024-08-05 00:00:00,560.64,563.04,554.80,562.96,92031,178981
2024-08-05 09:30:00,558.10,561.64,557.84,561.26,36696,177840
2024-08-05 10:45:00,561.26,563.20,560.80,562.90,27275,175299
2024-08-05 13:45:00,562.90,564.84,559.44,560.84,38634,174911
2024-08-05 14:45:00,560.84,560.92,557.72,560.08,28925,174869
2024-08-05 15:00:00,560.10,560.44,559.16,559.94,5639,174392
2024-08-05 22:00:00,545.80,551.24,545.80,549.82,213310,174597
2024-08-05 23:00:00,549.68,552.54,549.34,552.14,92622,173854
2024-08-06 00:00:00,552.16,555.20,552.16,554.06,73950,174051
2024-08-06 01:00:00,554.06,556.12,553.72,554.50,38436,173770
2024-08-06 02:00:00,554.50,555.56,553.76,555.16,21616,173458
2024-08-06 09:30:00,555.18,558.84,555.00,558.66,59390,174407
2024-08-06 10:45:00,558.68,559.16,555.94,556.34,61258,171437
2024-08-06 13:45:00,556.34,556.62,555.04,555.26,33601,169784
2024-08-06 14:45:00,555.24,556.14,552.20,554.62,379215,167954
2024-08-06 15:00:00,554.54,555.26,554.18,554.18,6077,167620
2024-08-06 22:00:00,552.64,554.96,552.36,554.22,103650,170946
2024-08-06 23:00:00,554.20,555.92,551.86,553.20,91684,172065
2024-08-07 00:00:00,553.18,553.80,552.04,553.30,49770,172701
2024-08-07 01:00:00,553.38,554.74,553.26,554.50,24946,172477
2024-08-07 02:00:00,554.48,555.48,554.10,555.20,15258,172422
2024-08-07 09:30:00,555.20,555.48,552.12,552.92,51788,170826
2024-08-07 10:45:00,552.90,555.88,552.82,554.76,71866,168870
2024-08-07 13:45:00,554.78,556.92,554.12,555.86,46360,168104
2024-08-07 14:45:00,555.88,556.96,554.64,556.30,34637,167179
2024-08-07 15:00:00,556.26,556.58,556.02,556.06,4542,166657
2024-08-07 22:00:00,557.90,558.02,556.30,556.84,31930,167294
2024-08-07 23:00:00,556.80,557.30,556.18,556.36,21068,167011
2024-08-08 00:00:00,556.34,556.98,555.00,555.76,19663,166832
2024-08-08 01:00:00,555.74,556.68,555.18,556.52,9390,166532
2024-08-08 02:00:00,556.56,556.56,554.62,554.76,10554,166420
2024-08-08 09:30:00,554.70,555.20,552.94,554.54,23866,166067
2024-08-08 10:45:00,554.52,554.96,553.58,554.86,17204,165289
2024-08-08 13:45:00,554.90,555.50,554.20,554.72,14318,165328
2024-08-08 14:45:00,554.72,556.74,554.06,555.66,28072,166348
2024-08-08 15:00:00,555.64,556.14,555.60,556.10,4686,165949
2024-08-08 22:00:00,559.04,560.22,557.32,559.72,49689,167114
2024-08-08 23:00:00,559.72,561.82,558.72,559.64,40995,167157
2024-08-09 00:00:00,559.62,560.78,559.12,560.52,16758,166797
2024-08-09 01:00:00,560.52,561.60,560.46,560.68,12283,166943
2024-08-09 02:00:00,560.70,561.90,560.18,561.68,9177,167066
2024-08-09 09:30:00,561.72,562.48,561.28,562.20,18772,167321
2024-08-09 10:45:00,562.22,563.10,561.80,562.32,17788,166274
2024-08-09 13:45:00,562.30,562.54,559.96,560.34,17938,165331
2024-08-09 14:45:00,560.34,560.80,559.48,560.54,19942,164920
2024-08-09 15:00:00,560.52,561.02,560.46,560.70,3815,164266
2024-08-09 22:00:00,562.30,562.92,560.02,561.24,38464,165715
2024-08-09 23:00:00,561.22,563.30,560.98,561.94,31510,165373
2024-08-10 01:00:00,562.74,563.54,562.06,563.44,10554,165918
2024-08-10 02:00:00,563.46,564.10,562.80,562.86,9168,165793
2024-08-10 09:30:00,562.88,562.92,562.20,562.20,3812,165083
2024-08-12 00:00:00,561.92,562.86,561.50,562.74,14454,165519
